id;the_geom;junction;type;lanes;maxspeed;oneway
roads.934;MULTILINESTRING ((166791.94114665064 5389750.51421691, 166832.98464290614 5389780.874080131, 166852.13159532257 5389774.688518533, 166863.71995431418 5389770.636440718, 166879.46053031235 5389768.763890205));;residential;1;50.0;
roads.935;MULTILINESTRING ((168613.20593967222 5389886.412983408, 168625.105993238 5389848.623901096));;residential;1;50.0;yes
roads.936;MULTILINESTRING ((168820.2824564458 5389930.449277461, 168810.58652879772 5389935.714000027, 168796.08159914738 5389931.89208743, 168753.60208146065 5389896.988428443, 168730.83724559346 5389876.1752273645, 168727.2972857862 5389863.696538519, 168721.9205543809 5389821.164749926, 168713.27102994625 5389781.319195148));;residential;1;50.0;
roads.937;MULTILINESTRING ((168713.27102994625 5389781.319195148, 168721.9205543809 5389821.164749926, 168727.2972857862 5389863.696538519, 168730.83724559346 5389876.1752273645, 168753.60208146065 5389896.988428443, 168796.08159914738 5389931.89208743, 168810.58652879772 5389935.714000027, 168820.2824564458 5389930.449277461));;residential;1;50.0;
roads.938;MULTILINESTRING ((168713.27102994625 5389781.319195148, 168735.13417793807 5389755.610000958));;residential;1;50.0;
roads.939;MULTILINESTRING ((168735.13417793807 5389755.610000958, 168713.27102994625 5389781.319195148));;residential;1;50.0;
roads.940;MULTILINESTRING ((168735.13417793807 5389755.610000958, 168754.47037348888 5389733.507825372, 168767.7841845877 5389717.407037606, 168773.63958980347 5389709.256887826));;residential;1;50.0;
roads.941;MULTILINESTRING ((168773.63958980347 5389709.256887826, 168767.7841845877 5389717.407037606, 168754.47037348888 5389733.507825372, 168735.13417793807 5389755.610000958));;residential;1;50.0;
roads.942;MULTILINESTRING ((168773.63958980347 5389709.256887826, 168783.34664940066 5389661.4919357365, 168792.07409747882 5389615.676491683, 168794.5676540726 5389595.247634722, 168793.62143840085 5389582.922808922));;residential;1;50.0;
roads.943;MULTILINESTRING ((168793.62143840085 5389582.922808922, 168794.5676540726 5389595.247634722, 168792.07409747882 5389615.676491683, 168783.34664940066 5389661.4919357365, 168773.63958980347 5389709.256887826));;residential;1;50.0;
roads.944;MULTILINESTRING ((168878.61386962148 5389697.622599816, 168877.94595267673 5389716.486116364, 168877.43388301908 5389752.417461224, 168869.84189374698 5389784.143373662, 168866.13495470356 5389795.747072693));;residential;1;50.0;
roads.945;MULTILINESTRING ((168866.13495470356 5389795.747072693, 168869.84189374698 5389784.143373662, 168877.43388301908 5389752.417461224, 168877.94595267673 5389716.486116364, 168878.61386962148 5389697.622599816));;residential;1;50.0;
roads.946;MULTILINESTRING ((168866.13495470356 5389795.747072693, 168854.17924139238 5389833.106170676, 168828.87632113506 5389911.462533163, 168820.2824564458 5389930.449277461));;residential;1;50.0;
roads.947;MULTILINESTRING ((168820.2824564458 5389930.449277461, 168828.87632113506 5389911.462533163, 168854.17924139238 5389833.106170676, 168866.13495470356 5389795.747072693));;residential;1;50.0;
roads.948;MULTILINESTRING ((168619.38417141122 5389796.161490787, 168713.27102994625 5389781.319195148));;residential;1;50.0;
roads.949;MULTILINESTRING ((168713.27102994625 5389781.319195148, 168619.38417141122 5389796.161490787));;residential;1;50.0;
roads.950;MULTILINESTRING ((169323.06806856274 5390451.041980345, 169301.24944836725 5390467.466391774));;unclassified;1;50.0;yes
roads.951;MULTILINESTRING ((169301.24944836725 5390467.466391774, 169283.75002441456 5390480.636641794, 169270.1022548433 5390479.807744385));;unclassified;1;50.0;yes
roads.952;MULTILINESTRING ((169270.1022548433 5390479.807744385, 169209.4553962591 5390476.108406867));;unclassified;1;50.0;yes
roads.953;MULTILINESTRING ((169209.4553962591 5390476.108406867, 169162.6121545333 5390474.389213167));;unclassified;1;50.0;yes
roads.954;MULTILINESTRING ((169162.6121545333 5390474.389213167, 169157.52485380406 5390474.205013864));;unclassified;1;50.0;yes
roads.955;MULTILINESTRING ((169157.52485380406 5390474.205013864, 169113.89874536218 5390471.641573905));;unclassified;1;50.0;yes
roads.956;MULTILINESTRING ((169113.89874536218 5390471.641573905, 169111.97291817144 5390471.53412434));;unclassified;1;50.0;yes
roads.957;MULTILINESTRING ((169139.89184646241 5390203.497392226, 169135.40567098345 5390189.713557371, 169129.728376953 5390180.166191579));;unclassified;1;50.0;yes
roads.958;MULTILINESTRING ((169129.728376953 5390180.166191579, 169124.05108292252 5390172.092381881, 169119.87660201776 5390164.03392865, 169119.88773396684 5390159.152811815));;unclassified;1;50.0;yes
roads.959;MULTILINESTRING ((169323.06806856274 5390451.041980345, 169393.0880282717 5390392.205986624, 169400.991712118 5390382.121169491, 169450.13926730325 5390342.104354922));;unclassified;1;50.0;
roads.960;MULTILINESTRING ((169450.13926730325 5390342.104354922, 169400.991712118 5390382.121169491, 169393.0880282717 5390392.205986624, 169323.06806856274 5390451.041980345));;unclassified;1;50.0;
roads.961;MULTILINESTRING ((169450.13926730325 5390342.104354922, 169479.572140669 5390324.329392617, 169505.54297787108 5390313.707410696));;unclassified;1;50.0;
roads.962;MULTILINESTRING ((169505.54297787108 5390313.707410696, 169479.572140669 5390324.329392617, 169450.13926730325 5390342.104354922));;unclassified;1;50.0;
roads.963;MULTILINESTRING ((169137.11999114166 5390253.414079373, 169119.26434481842 5390252.324259534));;unclassified;1;50.0;
roads.964;MULTILINESTRING ((169119.26434481842 5390252.324259534, 169137.11999114166 5390253.414079373));;unclassified;1;50.0;
roads.965;MULTILINESTRING ((169119.26434481842 5390252.324259534, 169053.28528262523 5390248.287322357, 169043.74520226425 5390250.773952654, 169038.25715136813 5390257.95755503, 169034.39436503762 5390365.650860089, 169030.5872384525 5390449.092542793, 169037.28867179825 5390455.478103551));;unclassified;1;50.0;
roads.966;MULTILINESTRING ((169037.28867179825 5390455.478103551, 169030.5872384525 5390449.092542793, 169034.39436503762 5390365.650860089, 169038.25715136813 5390257.95755503, 169043.74520226425 5390250.773952654, 169053.28528262523 5390248.287322357, 169119.26434481842 5390252.324259534));;unclassified;1;50.0;
roads.967;MULTILINESTRING ((169037.28867179825 5390455.478103551, 169059.86426453112 5390463.813108956, 169070.30603276752 5390467.696640742, 169080.758932953 5390470.091230321, 169092.40295168996 5390471.580174153, 169101.96529594914 5390471.5494742775));;unclassified;1;50.0;
roads.968;MULTILINESTRING ((169101.96529594914 5390471.5494742775, 169092.40295168996 5390471.580174153, 169080.758932953 5390470.091230321, 169070.30603276752 5390467.696640742, 169059.86426453112 5390463.813108956, 169037.28867179825 5390455.478103551));;unclassified;1;50.0;
roads.969;MULTILINESTRING ((169101.96529594914 5390471.5494742775, 169111.97291817144 5390471.53412434));;unclassified;1;50.0;
roads.970;MULTILINESTRING ((169111.97291817144 5390471.53412434, 169101.96529594914 5390471.5494742775));;unclassified;1;50.0;
roads.971;MULTILINESTRING ((169284.3845455121 5390138.016684638, 169287.07847718926 5390126.41255689, 169289.47184624133 5390118.35414339, 169293.64632714607 5390110.587374355, 169299.32362117653 5390105.522093706));;residential;1;50.0;yes
roads.972;MULTILINESTRING ((169638.5475054709 5389972.874124005, 169719.71054620825 5389879.736184703, 169759.5183961159 5389834.180592321, 169875.1348192538 5389713.80009661, 169966.86207966745 5389597.227589587, 170058.57820813204 5389425.249367077, 170061.45025099447 5389417.605964616));;unclassified;1;50.0;
roads.973;MULTILINESTRING ((170061.45025099447 5389417.605964616, 170058.57820813204 5389425.249367077, 169966.86207966745 5389597.227589587, 169875.1348192538 5389713.80009661, 169759.5183961159 5389834.180592321, 169719.71054620825 5389879.736184703, 169638.5475054709 5389972.874124005));;unclassified;1;50.0;
roads.974;MULTILINESTRING ((167162.4124120107 5389217.759320082, 167151.46970606572 5389257.694538688, 167141.81830621394 5389284.768320538, 167131.9220034824 5389305.749021086));;residential;1;50.0;
roads.975;MULTILINESTRING ((167131.9220034824 5389305.749021086, 167141.81830621394 5389284.768320538, 167151.46970606572 5389257.694538688, 167162.4124120107 5389217.759320082));;residential;1;50.0;
roads.976;MULTILINESTRING ((167131.9220034824 5389305.749021086, 167128.23732833713 5389313.545811454, 167108.18868804528 5389341.67877298, 167085.56856751608 5389370.011345397, 167075.78358427534 5389380.678289745));;residential;1;50.0;
roads.977;MULTILINESTRING ((167075.78358427534 5389380.678289745, 167085.56856751608 5389370.011345397, 167108.18868804528 5389341.67877298, 167128.23732833713 5389313.545811454, 167131.9220034824 5389305.749021086));;residential;1;50.0;
roads.978;MULTILINESTRING ((167075.78358427534 5389380.678289745, 167034.59537268186 5389425.571679364, 166987.0174223168 5389469.176031181, 166948.79030917838 5389503.571583373, 166896.24750952394 5389571.411467132, 166884.21387256923 5389587.189683247));;residential;1;50.0;
roads.979;MULTILINESTRING ((166884.21387256923 5389587.189683247, 166896.24750952394 5389571.411467132, 166948.79030917838 5389503.571583373, 166987.0174223168 5389469.176031181, 167034.59537268186 5389425.571679364, 167075.78358427534 5389380.678289745));;residential;1;50.0;
roads.980;MULTILINESTRING ((166884.21387256923 5389587.189683247, 166837.9606241446 5389647.847044449, 166791.94114665064 5389750.51421691));;residential;1;50.0;
roads.981;MULTILINESTRING ((166791.94114665064 5389750.51421691, 166837.9606241446 5389647.847044449, 166884.21387256923 5389587.189683247));;residential;1;50.0;
roads.982;MULTILINESTRING ((166791.94114665064 5389750.51421691, 166781.24334358543 5389775.164330818));;residential;1;50.0;
roads.983;MULTILINESTRING ((166781.24334358543 5389775.164330818, 166791.94114665064 5389750.51421691));;residential;1;50.0;
roads.984;MULTILINESTRING ((166781.24334358543 5389775.164330818, 166736.32592905033 5389878.784549419, 166729.11242604695 5389890.066038528));;residential;1;50.0;
roads.985;MULTILINESTRING ((166729.11242604695 5389890.066038528, 166736.32592905033 5389878.784549419, 166781.24334358543 5389775.164330818));;residential;1;50.0;
roads.986;MULTILINESTRING ((166729.11242604695 5389890.066038528, 166712.21412734452 5389906.013636367, 166606.73890981794 5389992.766593633, 166542.63001507006 5390055.3299169745, 166531.2086353147 5390072.428994959, 166526.5554805995 5390088.883433735, 166516.92634464588 5390141.823332886, 166494.9518771633 5390245.002515463, 166490.87758380026 5390260.474887095, 166483.12974724107 5390274.85746207, 166471.10724223542 5390288.580025077, 166447.7412811179 5390304.512959305));;residential;1;50.0;
roads.987;MULTILINESTRING ((166447.7412811179 5390304.512959305, 166471.10724223542 5390288.580025077, 166483.12974724107 5390274.85746207, 166490.87758380026 5390260.474887095, 166494.9518771633 5390245.002515463, 166516.92634464588 5390141.823332886, 166526.5554805995 5390088.883433735, 166531.2086353147 5390072.428994959, 166542.63001507006 5390055.3299169745, 166606.73890981794 5389992.766593633, 166712.21412734452 5389906.013636367, 166729.11242604695 5389890.066038528));;residential;1;50.0;
roads.988;MULTILINESTRING ((166447.7412811179 5390304.512959305, 166365.96598318114 5390349.149880508));;residential;1;50.0;
roads.989;MULTILINESTRING ((166365.96598318114 5390349.149880508, 166447.7412811179 5390304.512959305));;residential;1;50.0;
roads.990;MULTILINESTRING ((166365.96598318114 5390349.149880508, 166359.24228593722 5390356.42565765, 166350.72634489153 5390372.113112199, 166345.61678026413 5390389.166725513, 166345.65017611138 5390402.828058554, 166350.54823370624 5390424.50203501, 166352.08444267922 5390439.775157941));;residential;1;50.0;
roads.991;MULTILINESTRING ((166352.08444267922 5390439.775157941, 166350.54823370624 5390424.50203501, 166345.65017611138 5390402.828058554, 166345.61678026413 5390389.166725513, 166350.72634489153 5390372.113112199, 166359.24228593722 5390356.42565765, 166365.96598318114 5390349.149880508));;residential;1;50.0;
roads.992;MULTILINESTRING ((166352.08444267922 5390439.775157941, 166361.10132143344 5390456.000000543, 166368.91594968716 5390462.4776655985));;residential;1;50.0;
roads.993;MULTILINESTRING ((166368.91594968716 5390462.4776655985, 166361.10132143344 5390456.000000543, 166352.08444267922 5390439.775157941));;residential;1;50.0;
roads.994;MULTILINESTRING ((166368.91594968716 5390462.4776655985, 166377.14246005678 5390467.082643512, 166413.87789201856 5390482.616785899, 166429.9078986928 5390488.603270648, 166438.21233270597 5390490.506666608));;residential;1;50.0;
roads.995;MULTILINESTRING ((166438.21233270597 5390490.506666608, 166429.9078986928 5390488.603270648, 166413.87789201856 5390482.616785899, 166377.14246005678 5390467.082643512, 166368.91594968716 5390462.4776655985));;residential;1;50.0;
roads.996;MULTILINESTRING ((166682.70333033524 5388090.681013427, 166515.01164940424 5388268.159127584, 166340.16212521528 5388449.692139566, 166232.19335109484 5388560.525861483));;track;1;50.0;
roads.997;MULTILINESTRING ((166232.19335109484 5388560.525861483, 166340.16212521528 5388449.692139566, 166515.01164940424 5388268.159127584, 166682.70333033524 5388090.681013427));;track;1;50.0;
roads.998;MULTILINESTRING ((167978.5289948634 5390390.962652409, 167980.38803035967 5390399.466447766, 168089.0692492211 5390446.636559055));;residential;1;50.0;
roads.999;MULTILINESTRING ((168089.0692492211 5390446.636559055, 167980.38803035967 5390399.466447766, 167978.5289948634 5390390.962652409));;residential;1;50.0;
roads.1000;MULTILINESTRING ((168132.1610241072 5390555.805664935, 168115.85271870598 5390479.224446256));;residential;1;50.0;
roads.1001;MULTILINESTRING ((168115.85271870598 5390479.224446256, 168132.1610241072 5390555.805664935));;residential;1;50.0;
roads.1002;MULTILINESTRING ((168115.85271870598 5390479.224446256, 168106.98055528977 5390465.747199682, 168096.23822442823 5390457.9801393775, 168089.0692492211 5390446.636559055));;residential;1;50.0;
roads.1003;MULTILINESTRING ((168089.0692492211 5390446.636559055, 168096.23822442823 5390457.9801393775, 168106.98055528977 5390465.747199682, 168115.85271870598 5390479.224446256));;residential;1;50.0;
roads.1004;MULTILINESTRING ((168089.0692492211 5390446.636559055, 168107.1364025769 5390417.241554244, 168143.9386262331 5390394.10936278, 168148.5695170501 5390389.5197709445, 168149.54912856914 5390379.788001793, 168135.8345673034 5390333.355016883));;residential;1;50.0;
roads.1005;MULTILINESTRING ((168135.8345673034 5390333.355016883, 168149.54912856914 5390379.788001793, 168148.5695170501 5390389.5197709445, 168143.9386262331 5390394.10936278, 168107.1364025769 5390417.241554244, 168089.0692492211 5390446.636559055));;residential;1;50.0;
roads.1006;MULTILINESTRING ((168135.8345673034 5390333.355016883, 168173.81677756208 5390322.241834518, 168197.9063153697 5390319.1411976125, 168215.3946073733 5390316.393604396));;residential;1;50.0;
roads.1007;MULTILINESTRING ((168215.3946073733 5390316.393604396, 168197.9063153697 5390319.1411976125, 168173.81677756208 5390322.241834518, 168135.8345673034 5390333.355016883));;residential;1;50.0;
roads.1008;MULTILINESTRING ((167789.39718000562 5390161.731514728, 168035.4021227097 5390294.689181591, 168089.77056201312 5390323.8535521235));;residential;1;50.0;
roads.1009;MULTILINESTRING ((168089.77056201312 5390323.8535521235, 168035.4021227097 5390294.689181591, 167789.39718000562 5390161.731514728));;residential;1;50.0;
roads.1010;MULTILINESTRING ((168425.69938937997 5390214.349490444, 168440.52714555367 5390222.975919877, 168498.73610728947 5390332.357285876, 168502.62115751818 5390339.9246944925, 168502.34285879118 5390358.129479705, 168500.92910125808 5390365.865756762));;residential;1;50.0;
